nome_titulo;titulo;data_ativacao_titulo;data_validade_titulo;cod_situacao;situacao;municipio;uf;processo;atividade;tipologia_licenciada;Latitude;Longitude;gerencia;situacao_processo;empreendimento;Localizacao;data_criacao_processo;ano_ativacao;ano_processo;estado;nome;ano_validade;pais;ponto;COUNT
Licença de Operação;12936;03/09/2021;31/05/2022;2;Ativo;Belém;PA;2016/0000036009;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Terminais de distribuição de combustíveis, Terminal Revendedor Retalhista (TRR), Terminal Transportador Retalhista e Bases de Distribuição de combustíveis e lubrificantes;-1,404436;-48,489414;CIND;Licenciado;PETROLEO SABBA SA;Belém,PA, Brasil;04/10/2016;2021;2016;PARA;Retificação da LO 12549 em função da redução da área operacional;2022;BRASIL;POINT(-48.489414 -1.404436);1
Licença de Operação;11968;25/11/2019;31/10/2021;2;Ativo;Oriximiná;PA;2017/0000003191;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Terminais de distribuição de combustíveis, Terminal Revendedor Retalhista (TRR), Terminal Transportador Retalhista e Bases de Distribuição de combustíveis e lubrificantes;-1,763631;-55,872828;NURE-SAN;Deferido;J. H. DE MELO E SILVA - ME;Oriximiná,PA, Brasil;31/01/2017;2019;2017;PARA;Substituição de LO n° 11504/2018;2021;BRASIL;POINT(-55.872828 -1.763631);1
Licença de Operação;13173;22/12/2021;29/10/2022;2;Ativo;Ulianópolis;PA;2016/0000044229;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Produção de álcool;-3,6975;-47,763056;CIND;Deferido;PAGRISA PARA PASTORIL E AGRICOLA S.A;Ulianópolis,PA, Brasil;09/12/2016;2021;2016;PARA;substituição da LO n° 10827/2017;2022;BRASIL;POINT(-47.763056 -3.6975);1
Licença de Operação;11554;11/03/2019;25/04/2020;2;Ativo;Itaituba;PA;2016/0000043906;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Lavra Garimpeira;-4,682397;-56,548006;NURE-ITA;Deferido;COOPERATIVA DOS GARIMPEIROS DA AMAZONIA - COOGAM;Itaituba,PA, Brasil;07/12/2016;2019;2016;PARA;Retificar LO Nº 11093/2018;2020;BRASIL;POINT(-56.548006 -4.682397);1
Licença de Operação;13411;28/04/2022;17/04/2024;2;Ativo;Belterra;PA;2017/0000010352;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Abate de aves;-2,707278;-54,889056;CIND;Encaminhado;TAPAJÓS ALIMENTOS LTDA;Belterra,PA, Brasil;31/03/2017;2022;2017;PARA;Renovação de Licença de Operação;2024;BRASIL;POINT(-54.889056 -2.707278);1
Licença de Operação;12374;02/09/2020;28/06/2022;2;Ativo;Almeirim;PA;2017/0000000197;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Posto Revendedor, Posto Flutuante, Posto de Abastecimento, Posto Varejista de Querosene e Gasolina de Aviação;-1,532333;-52,575686;NURE-SAN;Arquivado;POSTO DE COMBUSTIVEL ALMEIDA CAMELO LTDA;Almeirim,PA, Brasil;03/01/2017;2020;2017;PARA;Substituição da LO nº 11217/2018 e LO n°12372/2020;2022;BRASIL;POINT(-52.575686 -1.532333);1
Licença de Operação;11552;01/03/2019;02/05/2020;2;Ativo;Jacareacanga;PA;2017/0000029286;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Lavra Garimpeira;-6,821053;-58,450481;NURE-ITA;Arquivado;COOPERATIVA DOS GARIMPEIROS DA AMAZÔNIA - COOGAM;Jacareacanga,PA, Brasil;30/08/2017;2019;2017;PARA;Retificar LO Nº 11128/2018;2020;BRASIL;POINT(-58.450481 -6.821053);1
Licença de Operação;13622;26/08/2022;24/12/2022;2;Ativo;Belém;PA;2017/0000028598;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Comercialização e Manejo de Recursos Aquáticos Vivos;-1,455978;-48,490347;CINFAP;Deferido;AMAZZONN FISH EXPORTACAO E IMPORTACAO LTDA;Belém,PA, Brasil;24/08/2017;2022;2017;PARA;Licença de Operação com retificação de razão social e endereço;2022;BRASIL;POINT(-48.490347 -1.455978);1
Licença de Operação;11553;11/03/2019;25/04/2020;2;Ativo;Jacareacanga;PA;2017/0000029289;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Lavra Garimpeira;-7,162792;-58,177786;NURE-ITA;Arquivado;COOPERATIVA DOS GARIMPEIROS DA AMAZONIA - COOGAM;Jacareacanga,PA, Brasil;30/08/2017;2019;2017;PARA;Retificar LO Nº 11130/2018;2020;BRASIL;POINT(-58.177786 -7.162792);1
Licença de Operação;11588;22/03/2019;02/05/2020;2;Ativo;Jacareacanga;PA;2017/0000029294;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Lavra Garimpeira;-6,70745;-58,471183;NURE-ITA;Arquivado;COOPERATIVA DOS GARIMPEIROS DA AMAZÔNIA - COOGAM;Jacareacanga,PA, Brasil;30/08/2017;2019;2017;PARA;Retificação da LO n° 11129/2018;2020;BRASIL;POINT(-58.471183 -6.70745);1
Licença de Operação;12260;09/06/2020;18/12/2022;2;Ativo;Novo Progresso;PA;2017/0000018346;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Matadouro/Frigorífico;-6,852683;-55,464464;NURE-ITA;Deferido;FRIGOMARCA LTDA;Novo Progresso,PA, Brasil;07/06/2017;2020;2017;PARA;LO;2022;BRASIL;POINT(-55.464464 -6.852683);1
Licença de Operação;12163;31/05/2021;30/05/2026;2;Ativo;Itaituba;PA;2018/0000000831;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Instalação portuária dentro ou fora do porto organizado e terminal de uso privado somente para cargas não perigosas;-4,275278;-55,948333;CINFAP;Deferido;NAVEGAÇÕES UNIDAS TAPAJÓS;Itaituba,PA, Brasil;08/01/2018;2021;2018;PARA;Renovação da LO n° 8677/2014;2026;BRASIL;POINT(-55.948333 -4.275278);1
Licença de Operação;11906;10/10/2019;16/07/2023;2;Ativo;Marabá;PA;2017/0000040760;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Transporte de Minérios/coque;-5,602111;-49,185956;NURE-MAR;Arquivado;IRMÃOS DA ROLT TRANSPORTES, IMPORTAÇÃO E EXPORTAÇÃO LTDA;Marabá,PA, Brasil;04/12/2017;2019;2017;PARA;Licença de Operação retificada;2023;BRASIL;POINT(-49.185956 -5.602111);1
Licença de Operação;14904;21/05/2024;26/09/2024;2;Ativo;Belém;PA;2018/0000006685;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Blendagem de produtos/resíduos perigosos;-1,411056;-48,384361;GECOS;Deferido;TRANSCIDADE SERVICOS AMBIENTAIS EIRELI - CIDADE LIMPA AMBIENTAL;Belém,PA, Brasil;08/02/2018;2024;2018;PARA;Aumento de capacidade produção blend;2024;BRASIL;POINT(-48.384361 -1.411056);1
Licença de Operação;12180;18/02/2021;10/04/2024;2;Ativo;Belém;PA;2018/0000036773;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Terminais de distribuição de combustíveis, Terminal Revendedor Retalhista (TRR), Terminal Transportador Retalhista e Bases de Distribuição de combustíveis e lubrificantes;-1,415667;-48,493528;GECOS;Encaminhado;DELIMA COMÉRCIO E NAVEGAÇÃO LTDA.;Belém,PA, Brasil;03/08/2018;2021;2018;PARA;Licença de Operação para TRRNI;2024;BRASIL;POINT(-48.493528 -1.415667);1
Licença de Operação;14205;14/06/2023;10/02/2024;2;Ativo;Marabá;PA;2018/0000036868;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Transporte de Minérios/coque;-5,378244;-49,076083;NURE-MAR;Arquivado;JVS TRANSPORTES E LOGISTICA LTDA;Marabá,PA, Brasil;03/08/2018;2023;2018;PARA;Alteração de LO por mudança de titularidade;2024;BRASIL;POINT(-49.076083 -5.378244);1
Licença de Operação;12554;05/01/2021;29/12/2022;2;Ativo;Santarém;PA;2018/0000030219;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Terminais de distribuição de combustíveis, Terminal Revendedor Retalhista (TRR), Terminal Transportador Retalhista e Bases de Distribuição de combustíveis e lubrificantes;-2,444114;-54,712922;NURE-SAN;Arquivado;SÃO JOÃO COMÉRCIO DE COMBUSTIVEIS TRRNI LTDA;Santarém,PA, Brasil;26/06/2018;2021;2018;PARA;Substituição de LO;2022;BRASIL;POINT(-54.712922 -2.444114);1
Licença de Operação;12463;29/10/2020;16/04/2021;2;Ativo;Santarém;PA;2018/0000044114;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Desdobro de madeira em tora para produção de madeira serrada e seu beneficiamento/secagem;-2,617525;-54,728581;NURE-SAN;Arquivado;JUA INDÚSTRIA E COMÉRCIO DE MADEIRAS EIRELI;Santarém,PA, Brasil;13/09/2018;2020;2018;PARA;LICENÇA DE OPERAÇÃO - INDÚSTRIA MADEIREIRA;2021;BRASIL;POINT(-54.728581 -2.617525);1
Licença de Operação;12785;14/05/2021;08/12/2024;2;Ativo;Ananindeua;PA;2018/0000040743;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Fabricação de substâncias químicas e de produtos químicos inorgânicos e orgânicos;-1,330611;-48,350139;CIND;Deferido;BAUMINAS QUÍMICA N-NE LTDA;Ananindeua,PA, Brasil;24/08/2018;2021;2018;PARA;Substituição da LO n°11899/2019;2024;BRASIL;POINT(-48.350139 -1.330611);1
Licença de Operação;14609;19/01/2024;23/11/2024;2;Ativo;Água Azul Do Norte;PA;2018/0000043727;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Matadouro/Frigorífico;-6,807633;-50,520175;CIND;Em análise;FRIGOL S.A.;Água Azul Do Norte,PA, Brasil;26/06/2017;2024;2018;PARA;Licença Retificada;2024;BRASIL;POINT(-50.520175 -6.807633);1
Licença de Operação;12954;17/08/2021;21/05/2023;2;Ativo;Santarém;PA;2018/0000049667;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Terminais de distribuição de combustíveis, Terminal Revendedor Retalhista (TRR), Terminal Transportador Retalhista e Bases de Distribuição de combustíveis e lubrificantes;-2,428056;-54,715772;NURE-SAN;Encaminhado;PETROMIL EIRELI;Santarém,PA, Brasil;17/10/2018;2021;2018;PARA;Licença de Operação em substituição a LO nº 11653/2019;2023;BRASIL;POINT(-54.715772 -2.428056);1
Licença de Operação;13063;13/10/2021;13/02/2024;2;Ativo;Santarém;PA;2018/0000046805;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Instalação Portuária de Pequeno Porte, instalação portuária de turismo, trapiche, ancoradouro, rampa de acesso.;-2,621944;-55,590361;NURE-SAN;Arquivado;RONDOBEL IND E COM MADEIRAS EIRELI;Santarém,PA, Brasil;28/09/2018;2021;2018;PARA;Retificação da LO 12618/2021;2024;BRASIL;POINT(-55.590361 -2.621944);1
Licença de Operação;11430;21/02/2019;20/02/2024;2;Ativo;Paragominas;PA;2018/0000022050;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Extração de Areia e/ou Cascalho em corpos hídricos;-2,942253;-47,798175;NURE-PARAG;Arquivado;ANDRADE RODRIGUES AREIAS DO RIO CAPIM LTDA - ME;Paragominas,PA, Brasil;08/05/2018;2019;2018;PARA;EXTRAÇÃO DE AREIA EM CORPO HÍDRICO;2024;BRASIL;POINT(-47.798175 -2.942253);1
Licença de Operação;12338;19/08/2020;18/08/2025;2;Ativo;Barcarena;PA;2018/0000037426;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Terminal logístico de cargas gerais;-1,593997;-48,732922;CIND;Encaminhado;ALUBAR METAIS E CABOS S.A;Barcarena,PA, Brasil;07/08/2018;2020;2018;PARA;Licença de Operação para Terminal Logístico de Cargas Gerais;2025;BRASIL;POINT(-48.732922 -1.593997);1
Licença de Operação;13430;13/05/2022;10/05/2025;2;Ativo;Belém;PA;2018/0000036405;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Empresa Transportadora de resíduos de serviços de saúde;-1,411056;-48,384361;CIND;Deferido;TRANSCIDADE SERVICOS AMBIENTAIS EIRELI - CIDADE LIMPA AMBIENTAL;Belém,PA, Brasil;01/08/2018;2022;2018;PARA;Licença de Operação- inclusao;2025;BRASIL;POINT(-48.384361 -1.411056);1
Licença de Operação;12803;24/05/2021;15/11/2022;2;Ativo;Santarém;PA;2019/0000010293;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Posto Revendedor, Posto Flutuante, Posto de Abastecimento, Posto Varejista de Querosene e Gasolina de Aviação;-2,417319;-54,705822;NURE-SAN;Deferido;AL TRANSPORTES DE PRODUTOS PERIGOSOS E COMÉRCIO DE COMBUSTÍVEIS LTDA;Santarém,PA, Brasil;19/03/2019;2021;2019;PARA;Licença de Operação em substituição a LO nº 11942/2019;2022;BRASIL;POINT(-54.705822 -2.417319);1
Licença de Operação;12551;28/12/2020;05/02/2021;2;Ativo;Santarém;PA;2019/0000012109;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Transbordo de mercadorias / produtos ao largo;-2,396944;-54,761389;NURE-SAN;Encaminhado;MASTER NORTE OPERAÇÕES PORTUÁRIAS LTDA;Santarém,PA, Brasil;29/03/2019;2020;2019;PARA;Retificação da LO nº 12056/2020;2021;BRASIL;POINT(-54.761389 -2.396944);1
Licença de Operação;12856;29/06/2021;03/11/2023;2;Ativo;Santarém;PA;2018/0000051670;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Terminais de distribuição de combustíveis, Terminal Revendedor Retalhista (TRR), Terminal Transportador Retalhista e Bases de Distribuição de combustíveis e lubrificantes;-2,438333;-54,699444;NURE-SAN;Em análise;META COMÉRCIO DE PETRÓLEO LTDA EPP;Santarém,PA, Brasil;30/10/2018;2021;2018;PARA;Substituição de LO;2023;BRASIL;POINT(-54.699444 -2.438333);1
Licença de Operação;13322;17/02/2022;24/06/2023;2;Ativo;Óbidos;PA;2018/0000053723;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Posto Revendedor, Posto Flutuante, Posto de Abastecimento, Posto Varejista de Querosene e Gasolina de Aviação;-1,919111;-55,515028;NURE-SAN;Arquivado;AUTO POSTO MIGUEL CANTO LTDA;Óbidos,PA, Brasil;12/11/2018;2022;2018;PARA;Alteração de endereço na LO;2023;BRASIL;POINT(-55.515028 -1.919111);1
Licença de Operação;14022;28/02/2023;04/09/2023;2;Ativo;Marabá;PA;2019/0000007903;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Higeinização e prestação de serviços c/ banheiro químico;-5,443611;-49,139722;NURE-MAR;Arquivado;L R GONÇALVES;Marabá,PA, Brasil;01/03/2019;2023;2019;PARA;Alteração de LO;2023;BRASIL;POINT(-49.139722 -5.443611);1
Licença de Operação;12575;15/01/2021;14/01/2026;2;Ativo;Óbidos;PA;2019/0000006825;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Beneficiamento de frutas;-1,917295;-55,5127;NURE-SAN;Aguardando Vistoria;MUNDIAL EXPORTADORA COMERCIAL LTDA;Óbidos,PA, Brasil;22/02/2019;2021;2019;PARA;Licença de Operação para Benefeciamento de frutas;2026;BRASIL;POINT(-55.5127 -1.917295);1
Licença de Operação;13051;05/11/2021;04/11/2026;2;Ativo;Nova Timboteua;PA;2019/0000002100;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Telefonia celular;-1,207744;-47,389375;GECOS;Encaminhado;CLARO S.A.;Nova Timboteua,PA, Brasil;18/01/2019;2021;2019;PARA;LICENCIAMENTO AMBIENTAL PARA TELEFONIA MÓVEL;2026;BRASIL;POINT(-47.389375 -1.207744);1
Licença de Operação;12590;05/02/2021;28/10/2024;2;Ativo;Belém;PA;2019/0000003744;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Posto Revendedor, Posto Flutuante, Posto de Abastecimento, Posto Varejista de Querosene e Gasolina de Aviação;-1,476819;-48,491239;CIND;Deferido;POSTO DE GASOLINA NÁUTICO SANTO EXPEDITO LTDA;Belém,PA, Brasil;01/02/2019;2021;2019;PARA;Licença de Operação - Posto Flutuante;2024;BRASIL;POINT(-48.491239 -1.476819);1
Licença de Operação;12320;27/07/2020;26/11/2023;2;Ativo;Terra Santa;PA;2018/0000053619;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Posto Revendedor, Posto Flutuante, Posto de Abastecimento, Posto Varejista de Querosene e Gasolina de Aviação;-2,111489;-56,492211;NURE-SAN;Arquivado;M C D CARVALHO E CIA LTDA;Terra Santa,PA, Brasil;12/11/2018;2020;2018;PARA;Substituir a LO nº 11751/2019 e LO n° 12231/2020;2023;BRASIL;POINT(-56.492211 -2.111489);1
Licença de Operação;13753;13/10/2022;26/09/2023;2;Ativo;Santarém;PA;2018/0000057636;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Posto Revendedor, Posto Flutuante, Posto de Abastecimento, Posto Varejista de Querosene e Gasolina de Aviação;-2,438333;-54,699444;NURE-SAN;Arquivado;AUTO POSTO TAPAJÓS LTDA-EPP;Santarém,PA, Brasil;06/12/2018;2022;2018;PARA;Inclusão de atividade secundária;2023;BRASIL;POINT(-54.699444 -2.438333);1
Licença de Operação;13546;08/06/2022;22/06/2023;2;Ativo;Óbidos;PA;2018/0000055549;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Posto Revendedor, Posto Flutuante, Posto de Abastecimento, Posto Varejista de Querosene e Gasolina de Aviação;-1,921994;-55,511119;NURE-SAN;Deferido;OBIDOS COMERCIO DE PETROLEO LTDA;Óbidos,PA, Brasil;23/11/2018;2022;2018;PARA;Substituir a LO 13512/2022;2023;BRASIL;POINT(-55.511119 -1.921994);1
Licença de Operação;13917;13/01/2023;11/08/2024;2;Ativo;Marabá;PA;2019/0000044113;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Posto Revendedor, Posto Flutuante, Posto de Abastecimento, Posto Varejista de Querosene e Gasolina de Aviação;-5,373028;-49,137433;NURE-MAR;Encaminhado;RAÍZEN S.A.;Marabá,PA, Brasil;24/10/2019;2023;2019;PARA;Alteração de LO por mudança de titularidade;2024;BRASIL;POINT(-49.137433 -5.373028);1
Licença de Operação;11966;14/02/2020;03/02/2024;2;Ativo;Paragominas;PA;2019/0000031309;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Transporte de Minérios/coque;-2,987369;-47,45535;NURE-PARAG;Arquivado;TRANSPORTES BAGGETO EIRELI;Paragominas,PA, Brasil;31/07/2019;2020;2019;PARA;Transporte de minérios;2024;BRASIL;POINT(-47.45535 -2.987369);1
Licença de Operação;12177;15/03/2021;14/03/2026;2;Ativo;Moju;PA;2019/0000024631;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Piscicultura nativa em viveiro escavado e barragem;-1,854308;-48,694022;CINFAP;Deferido;CECATEL CERAMICA CAVALCANTE DE TELHAS EIRELI;Moju,PA, Brasil;14/06/2019;2021;2019;PARA;Piscicultura nativa viveiro escavado e barragem - tipologia 0228;2026;BRASIL;POINT(-48.694022 -1.854308);1
Licença de Operação;12294;07/07/2020;06/07/2025;2;Ativo;Itaituba;PA;2019/0000023872;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Transporte de Minérios/coque;-6,060083;-55,434694;NURE-ITA;Arquivado;MOTA E MOTA TRANSPORTES LTDA - EPP;Itaituba,PA, Brasil;11/06/2019;2020;2019;PARA;Deferimento de LO;2025;BRASIL;POINT(-55.434694 -6.060083);1
Licença de Operação;14454;01/11/2023;14/03/2026;2;Ativo;Barcarena;PA;2019/0000046720;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Transporte de Minérios/coque;-1,538333;-48,613028;CIND;Deferido;M S TERRAPLENAGEM LTDA;Barcarena,PA, Brasil;12/11/2019;2023;2019;PARA;Licença de Operação - Inclusão de Produto;2026;BRASIL;POINT(-48.613028 -1.538333);1
Licença de Operação;12537;23/12/2020;02/04/2022;2;Ativo;Itaituba;PA;2019/0000047833;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Pátio regulador (triagem) de caminhões somente com estacionamento e outras atividades de apoio;-4,288361;-55,937022;NURE-ITA;Deferido;ML PARTICIPACOES LTDA;Itaituba,PA, Brasil;19/11/2019;2020;2019;PARA;Autorizar o pátio de triagem com 1440 NCD;2022;BRASIL;POINT(-55.937022 -4.288361);1
Licença de Operação;13125;22/11/2021;30/01/2024;2;Ativo;Itaituba;PA;2019/0000036746;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Posto Revendedor, Posto Flutuante, Posto de Abastecimento, Posto Varejista de Querosene e Gasolina de Aviação;-4,349083;-55,784686;NURE-ITA;Arquivado;POSTO ALDO ITAITUBA KM 30 COMERCIO DE COMBUSTIVEL LTDA;Itaituba,PA, Brasil;05/09/2019;2021;2019;PARA;LO;2024;BRASIL;POINT(-55.784686 -4.349083);1
Licença de Operação;13699;09/09/2022;14/09/2024;2;Ativo;Tomé-Açu;PA;2019/0000038314;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Extração de óleos brutos, de óleos de essências vegetais e de matérias graxas animais;-2,892;-48,274;NURE-PARAG;Encaminhado;BELEM BIOENERGIA BRASIL S.A;Tomé-Açu,PA, Brasil;17/09/2019;2022;2019;PARA;LICENÇA DE OPERAÇÃO - Extração de óleos brutos, de óleos de essências vegetais;2024;BRASIL;POINT(-48.274 -2.892);1
Licença de Operação;12915;27/07/2021;26/07/2026;2;Ativo;Salvaterra;PA;2019/0000041615;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Refino / preparação de óleo e gordura vegetal;-0,841786;-48,574117;CIND;Encaminhado;BERACA INGREDIENTES NATURAIS LTDA;Salvaterra,PA, Brasil;08/10/2019;2021;2019;PARA;Licença de Oepração de Refino de óleo;2026;BRASIL;POINT(-48.574117 -.841786);1
Licença de Operação;11928;14/02/2020;03/02/2024;2;Ativo;Paragominas;PA;2019/0000028545;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Transporte de Minérios/coque;-2,986386;-47,454825;NURE-PARAG;Arquivado;RMS TRANSPORTES LTDA;Paragominas,PA, Brasil;11/07/2019;2020;2019;PARA;Transporte de Minério;2024;BRASIL;POINT(-47.454825 -2.986386);1
Licença de Operação;13155;10/12/2021;09/12/2026;2;Ativo;Parauapebas;PA;2019/0000031668;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Limpa Fossa;-6,067886;-49,902664;CIND;Notificado;HYDRO CARAJÁS LTDA;Parauapebas,PA, Brasil;01/08/2019;2021;2019;PARA;Licença de operação para limpa fossa;2026;BRASIL;POINT(-49.902664 -6.067886);1
Licença de Operação;13156;10/12/2021;09/12/2026;2;Ativo;Parauapebas;PA;2019/0000031668;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Higeinização e prestação de serviços c/ banheiro químico;-6,067886;-49,902664;CIND;Notificado;HYDRO CARAJÁS LTDA;Parauapebas,PA, Brasil;01/08/2019;2021;2019;PARA;Licença de operação para banheiro químico;2026;BRASIL;POINT(-49.902664 -6.067886);1
Licença de Operação;15101;27/08/2024;15/05/2027;2;Ativo;Itaituba;PA;2020/0000011423;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Instalação portuária dentro ou fora do porto organizado e terminal de uso privado somente para cargas não perigosas;-4,272389;-55,928347;CINFAP;Deferido;HIDROVIAS DO BRASIL- VILA DO CONDE SA;Itaituba,PA, Brasil;07/05/2020;2024;2020;PARA;RETIFICAÇÃO DE LO - AUMENTO DE VOLUME;2027;BRASIL;POINT(-55.928347 -4.272389);1
Licença de Operação;14658;19/01/2024;17/01/2029;2;Ativo;Belém;PA;2020/0000015041;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Aeroporto;-1,389969;-48,479153;CINFAP;Encaminhado;SPE NOVO NORTE AEROPORTOS S.A.;Belém,PA, Brasil;23/06/2020;2024;2020;PARA;Renovação de Licença de Operação;2029;BRASIL;POINT(-48.479153 -1.389969);1
Licença de Operação;14837;25/04/2024;28/02/2025;2;Ativo;Marituba;PA;2020/0000008892;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Complexo de destinação Final de Resíduos Sólidos Urbanos;-1,396956;-48,3369;CINFAP;Encaminhado;GUAMÁ - TRATAMENTO DE RESÍDUOS LTDA;Marituba,PA, Brasil;31/03/2020;2024;2020;PARA;Parecer Técnico;2025;BRASIL;POINT(-48.3369 -1.396956);1
Licença de Operação;15333;20/12/2024;11/04/2025;2;Ativo;Santarém;PA;2020/0000009515;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Terminais de distribuição de combustíveis, Terminal Revendedor Retalhista (TRR), Terminal Transportador Retalhista e Bases de Distribuição de combustíveis e lubrificantes;-2,426714;-54,744861;NURE-SAN;Arquivado;RIBEIRO MOREIRA LTDA;Santarém,PA, Brasil;07/04/2020;2024;2020;PARA;Licença de Operação em substituição da LO n°. 13014/2023;2025;BRASIL;POINT(-54.744861 -2.426714);1
Licença de Operação;14607;15/01/2024;08/04/2025;2;Ativo;Marabá;PA;2020/0000014669;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Fabricação de artefatos de borracha natural;-5,426819;-49,120164;NURE-MAR;Encaminhado;CORREIAS MERCÚRIO SA INDÚSTRIA E COMÉRCIO;Marabá,PA, Brasil;19/06/2020;2024;2020;PARA;Emissão de L.O com aumento de AUM;2025;BRASIL;POINT(-49.120164 -5.426819);1
Licença de Operação;13902;05/01/2023;28/04/2026;2;Ativo;Abaetetuba;PA;2020/0000016273;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Estabelecimentos Pré-Embarque;-1,726206;-48,687614;CINFAP;Encaminhado;CSAP - COMPANHIA SUL AMERICANA DE PECUARIA S.A.;Abaetetuba,PA, Brasil;03/07/2020;2023;2020;PARA;Alteração de titularidade;2026;BRASIL;POINT(-48.687614 -1.726206);1
Licença de Operação;12417;29/09/2020;28/09/2025;2;Ativo;Santana Do Araguaia;PA;2020/0000003679;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Sistema de transmissão (LT e SE);-9,337233;-50,336578;CINFAP;Encaminhado;ENERGISA PARA TRANSMISSORA DE ENERGIA I S.A;Santana Do Araguaia,PA, Brasil;04/02/2020;2020;2020;PARA;Licença de Operação Sistema de Transmissão de Energia;2025;BRASIL;POINT(-50.336578 -9.337233);1
